7:51:0	7:51:1	0.000000
8:32:6	8:32:7	677.000000
8:32:7	8:32:8	0.000000
8:32:8	8:32:9	0.000000
8:32:9	8:32:10	677.000000
8:32:10	8:32:11	677.000000
8:32:11	8:32:12	677.000000
8:32:12	8:32:13	676.000000
8:32:13	8:32:14	676.000000
8:32:14	8:32:15	675.000000
8:32:15	8:32:16	0.000000
8:32:16	8:32:17	0.000000
8:32:17	8:32:18	0.000000
8:32:18	8:32:19	674.000000
8:32:19	8:32:20	674.000000
8:32:20	8:32:21	677.000000
8:32:21	8:32:22	679.000000
8:32:22	8:32:23	0.000000
8:32:23	8:32:24	680.000000
8:32:24	8:32:25	679.000000
8:32:25	8:32:26	680.000000
8:32:26	8:32:27	681.000000
8:32:27	8:32:28	682.000000
8:32:28	8:32:29	675.000000
8:32:29	8:32:30	676.000000
8:32:30	8:32:31	676.000000
8:32:31	8:32:32	0.000000
8:32:32	8:32:33	676.000000
8:32:33	8:32:34	0.000000
8:32:34	8:32:35	677.000000
8:32:35	8:32:36	677.000000
8:32:36	8:32:37	0.000000
8:32:37	8:32:38	678.000000
8:32:38	8:32:39	677.000000
8:32:39	8:32:40	677.000000
8:32:40	8:32:41	677.000000
8:32:41	8:32:42	677.000000
8:32:42	8:32:43	677.000000
8:32:43	8:32:44	677.000000
8:32:44	8:32:45	0.000000
8:32:45	8:32:46	0.000000
8:32:46	8:32:47	677.000000
8:32:47	8:32:48	677.000000
8:32:48	8:32:49	677.000000
8:32:49	8:32:50	678.000000
8:32:50	8:32:51	677.000000
8:32:51	8:32:52	677.000000
8:32:52	8:32:53	276.000000
8:32:53	8:32:54	677.000000
8:32:54	8:32:55	677.000000
8:32:55	8:32:56	0.000000
8:32:56	8:32:57	0.000000
8:32:57	8:32:58	677.000000
8:32:58	8:32:59	677.000000
8:32:59	8:33:0	678.000000
8:33:0	8:33:1	677.000000
8:33:1	8:33:2	0.000000
8:33:2	8:33:3	679.000000
8:33:3	8:33:4	678.000000
8:33:4	8:33:5	0.000000
8:33:5	8:33:6	678.000000
8:33:6	8:33:7	677.000000
8:33:7	8:33:8	0.000000
8:33:8	8:33:9	677.000000
8:33:9	8:33:10	677.000000
8:33:10	8:33:11	677.000000
8:33:11	8:33:12	677.000000
8:33:12	8:33:13	677.000000
8:33:13	8:33:14	678.000000
8:33:14	8:33:15	275.000000
8:33:15	8:33:16	678.000000
8:33:16	8:33:17	0.000000
8:33:17	8:33:18	0.000000
8:33:18	8:33:19	678.000000
8:33:19	8:33:20	678.000000
8:33:20	8:33:21	678.000000
8:33:21	8:33:22	678.000000
8:33:22	8:33:23	678.000000
8:33:23	8:33:24	678.000000
8:33:24	8:33:25	678.000000
8:33:25	8:33:26	677.000000
8:33:26	8:33:27	677.000000
8:33:27	8:33:28	0.000000
8:33:28	8:33:29	677.000000
8:33:29	8:33:30	678.000000
8:33:30	8:33:31	678.000000
8:33:31	8:33:32	678.000000
8:33:32	8:33:33	679.000000
8:33:33	8:33:34	0.000000
8:33:34	8:33:35	678.000000
8:33:35	8:33:36	0.000000
8:33:36	8:33:37	678.000000
8:33:37	8:33:38	678.000000
8:33:38	8:33:39	677.000000
8:33:39	8:33:40	678.000000
8:33:40	8:33:41	677.000000
8:33:41	8:33:42	678.000000
8:33:42	8:33:43	677.000000
8:33:43	8:33:44	0.000000
8:33:44	8:33:45	678.000000
8:33:45	8:33:46	678.000000
8:33:46	8:33:47	677.000000
8:33:47	8:33:48	678.000000
8:33:48	8:33:49	678.000000
8:33:49	8:33:50	678.000000
8:33:50	8:33:51	0.000000
8:33:51	8:33:52	678.000000
8:33:52	8:33:53	678.000000
8:33:53	8:33:54	0.000000
8:33:54	8:33:55	678.000000
8:33:55	8:33:56	677.000000
8:33:56	8:33:57	678.000000
8:33:57	8:33:58	678.000000
8:33:58	8:33:59	677.000000
8:33:59	8:34:0	678.000000
8:34:0	8:34:1	678.000000
8:34:1	8:34:2	678.000000
8:34:2	8:34:3	678.000000
8:34:3	8:34:4	678.000000
8:34:4	8:34:5	678.000000
8:34:5	8:34:6	678.000000
8:34:6	8:34:7	678.000000
8:34:7	8:34:8	678.000000
8:34:8	8:34:9	678.000000
8:34:9	8:34:10	678.000000
8:34:10	8:34:11	678.000000
8:34:11	8:34:12	678.000000
8:34:12	8:34:13	678.000000
8:34:13	8:34:14	678.000000
8:34:14	8:34:15	678.000000
8:34:15	8:34:16	0.000000
8:34:16	8:34:17	678.000000
8:34:17	8:34:18	0.000000
8:34:18	8:34:19	678.000000
8:34:19	8:34:20	678.000000
8:34:20	8:34:21	678.000000
8:34:21	8:34:22	0.000000
8:34:22	8:34:23	678.000000
8:34:23	8:34:24	0.000000
8:34:24	8:34:25	0.000000
8:34:25	8:34:26	678.000000
8:34:26	8:34:27	678.000000
8:34:27	8:34:28	678.000000
8:34:28	8:34:29	0.000000
8:34:29	8:34:30	0.000000
8:34:30	8:34:31	678.000000
8:34:31	8:34:32	678.000000
8:34:32	8:34:33	0.000000
8:34:33	8:34:34	0.000000
8:34:34	8:34:35	678.000000
8:34:35	8:34:36	678.000000
8:34:36	8:34:37	678.000000
8:34:37	8:34:38	678.000000
8:34:38	8:34:39	678.000000
8:34:39	8:34:40	0.000000
8:34:40	8:34:41	678.000000
8:34:41	8:34:42	678.000000
8:34:42	8:34:43	678.000000
8:34:43	8:34:44	679.000000
8:34:44	8:34:45	681.000000
8:34:45	8:34:46	681.000000
8:34:46	8:34:47	680.000000
8:34:47	8:34:48	0.000000
8:34:48	8:34:49	0.000000
8:34:49	8:34:50	0.000000
8:34:50	8:34:51	0.000000
8:34:51	8:34:52	679.000000
8:34:52	8:34:53	678.000000
8:34:53	8:34:54	0.000000
8:34:54	8:34:55	0.000000
8:34:55	8:34:56	677.000000
8:34:56	8:34:57	678.000000
8:34:57	8:34:58	679.000000
8:34:58	8:34:59	0.000000
8:34:59	8:35:0	678.000000
8:35:0	8:35:1	678.000000
8:35:1	8:35:2	678.000000
8:35:2	8:35:3	0.000000
8:35:3	8:35:4	0.000000
8:35:4	8:35:5	354.000000
8:35:5	8:35:6	0.000000
8:35:6	8:35:7	0.000000
8:35:7	8:35:8	678.000000
8:35:8	8:35:9	0.000000
8:35:9	8:35:10	0.000000
8:35:10	8:35:11	678.000000
8:35:11	8:35:12	0.000000
8:35:12	8:35:13	678.000000
8:35:13	8:35:14	678.000000
8:35:14	8:35:15	678.000000
8:35:15	8:35:16	0.000000
8:35:16	8:35:17	678.000000
8:35:17	8:35:18	678.000000
8:35:18	8:35:19	678.000000
8:35:19	8:35:20	678.000000
8:35:20	8:35:21	0.000000
8:35:21	8:35:22	678.000000
8:35:22	8:35:23	678.000000
8:35:23	8:35:24	678.000000
8:35:24	8:35:25	0.000000
8:35:25	8:35:26	0.000000
8:35:26	8:35:27	0.000000
8:35:27	8:35:28	0.000000
8:35:28	8:35:29	0.000000
8:35:29	8:35:30	0.000000
8:35:30	8:35:31	0.000000
8:35:31	8:35:32	678.000000
8:35:32	8:35:33	0.000000
8:35:33	8:35:34	678.000000
8:35:34	8:35:35	0.000000
8:35:35	8:35:36	0.000000
8:35:36	8:35:37	0.000000
8:35:37	8:35:38	0.000000
8:35:38	8:35:39	0.000000
8:35:39	8:35:40	0.000000
8:35:40	8:35:41	0.000000
8:35:41	8:35:42	0.000000
8:35:42	8:35:43	0.000000
8:35:43	8:35:44	0.000000
8:35:44	8:35:45	0.000000
8:35:45	8:35:46	0.000000
8:35:46	8:35:47	0.000000
8:35:47	8:35:48	0.000000
8:35:48	8:35:49	0.000000
8:35:49	8:35:50	0.000000
8:35:50	8:35:51	0.000000
8:35:51	8:35:52	0.000000
8:35:52	8:35:53	678.000000
8:35:53	8:35:54	678.000000
8:35:54	8:35:55	0.000000
8:35:55	8:35:56	678.000000
8:35:56	8:35:57	678.000000
8:35:57	8:35:58	0.000000
8:35:58	8:35:59	678.000000
8:35:59	8:36:0	678.000000
8:36:0	8:36:1	0.000000
8:36:1	8:36:2	0.000000
8:36:2	8:36:3	0.000000
8:36:3	8:36:4	0.000000
8:36:4	8:36:5	0.000000
8:36:5	8:36:6	0.000000
8:36:6	8:36:7	0.000000
8:36:7	8:36:8	0.000000
8:36:8	8:36:9	678.000000
8:36:9	8:36:10	0.000000
8:36:10	8:36:11	0.000000
8:36:11	8:36:12	678.000000
8:36:12	8:36:13	678.000000
8:36:13	8:36:14	0.000000
8:36:14	8:36:15	0.000000
8:36:15	8:36:16	0.000000
8:36:16	8:36:17	678.000000
8:36:17	8:36:18	0.000000
8:36:18	8:36:19	0.000000
8:36:19	8:36:20	678.000000
8:36:20	8:36:21	678.000000
8:36:21	8:36:22	678.000000
8:36:22	8:36:23	0.000000
8:36:23	8:36:24	0.000000
8:36:24	8:36:25	0.000000
8:36:25	8:36:26	0.000000
8:36:26	8:36:27	678.000000
8:36:27	8:36:28	678.000000
8:36:28	8:36:29	678.000000
8:36:29	8:36:30	0.000000
8:36:30	8:36:31	0.000000
8:36:31	8:36:32	678.000000
8:36:32	8:36:33	0.000000
8:36:33	8:36:34	0.000000
8:36:34	8:36:35	0.000000
8:36:35	8:36:36	0.000000
8:36:36	8:36:37	0.000000
8:36:37	8:36:38	0.000000
8:36:38	8:36:39	0.000000
8:36:39	8:36:40	0.000000
8:36:40	8:36:41	678.000000
8:36:41	8:36:42	0.000000
8:36:42	8:36:43	0.000000
8:36:43	8:36:44	0.000000
8:36:44	8:36:45	0.000000
8:36:45	8:36:46	0.000000
8:36:46	8:36:47	0.000000
8:36:47	8:36:48	0.000000
8:36:48	8:36:49	0.000000
8:36:49	8:36:50	0.000000
8:36:50	8:36:51	0.000000
8:36:51	8:36:52	0.000000
8:36:52	8:36:53	0.000000
8:36:53	8:36:54	0.000000
8:36:54	8:36:55	0.000000
8:36:55	8:36:56	0.000000
8:36:56	8:36:57	0.000000
8:36:57	8:36:58	0.000000
8:36:58	8:36:59	0.000000
8:36:59	8:37:0	0.000000
8:37:0	8:37:1	0.000000
8:37:1	8:37:2	0.000000
8:37:2	8:37:3	0.000000
8:37:3	8:37:4	0.000000
8:37:4	8:37:5	0.000000
8:37:5	8:37:6	0.000000
8:37:6	8:37:7	0.000000
8:37:7	8:37:8	0.000000
8:37:8	8:37:9	0.000000
8:37:9	8:37:10	0.000000
8:37:10	8:37:11	0.000000
8:37:11	8:37:12	0.000000
8:37:12	8:37:13	0.000000
8:37:13	8:37:14	0.000000
8:37:14	8:37:15	678.000000
8:37:15	8:37:16	0.000000
8:37:16	8:37:17	0.000000
8:37:17	8:37:18	0.000000
8:37:18	8:37:19	0.000000
8:37:19	8:37:20	0.000000
8:37:20	8:37:21	0.000000
8:37:21	8:37:22	679.000000
8:37:22	8:37:23	0.000000
8:37:23	8:37:24	0.000000
8:37:24	8:37:25	0.000000
8:37:25	8:37:26	679.000000
8:37:26	8:37:27	679.000000
8:37:27	8:37:28	0.000000
8:37:28	8:37:29	0.000000
8:37:29	8:37:30	0.000000
8:37:30	8:37:31	0.000000
8:37:31	8:37:32	0.000000
8:37:32	8:37:33	0.000000
8:37:33	8:37:34	0.000000
8:37:34	8:37:35	0.000000
8:37:35	8:37:36	0.000000
8:37:36	8:37:37	0.000000
8:37:37	8:37:38	0.000000
8:37:38	8:37:39	0.000000
8:37:39	8:37:40	0.000000
8:37:40	8:37:41	0.000000
8:37:41	8:37:42	0.000000
8:37:42	8:37:43	678.000000
8:37:43	8:37:44	679.000000
8:37:44	8:37:45	678.000000
8:37:45	8:37:46	678.000000
8:37:46	8:37:47	678.000000
8:37:47	8:37:48	679.000000
8:37:48	8:37:49	678.000000
8:37:49	8:37:50	679.000000
8:37:50	8:37:51	678.000000
8:37:51	8:37:52	679.000000
8:37:52	8:37:53	679.000000
8:37:53	8:37:54	679.000000
8:37:54	8:37:55	679.000000
8:37:55	8:37:56	677.000000
8:37:56	8:37:57	676.000000
8:37:57	8:37:58	677.000000
8:37:58	8:37:59	679.000000
8:37:59	8:38:0	0.000000
8:38:0	8:38:1	679.000000
8:38:1	8:38:2	679.000000
8:38:2	8:38:3	678.000000
8:38:3	8:38:4	678.000000
8:38:4	8:38:5	0.000000
8:38:5	8:38:6	679.000000
8:38:6	8:38:7	679.000000
8:38:7	8:38:8	679.000000
8:38:8	8:38:9	0.000000
8:38:9	8:38:10	0.000000
8:38:10	8:38:11	0.000000
8:38:11	8:38:12	0.000000
8:38:12	8:38:13	0.000000
8:38:13	8:38:14	0.000000
8:38:14	8:38:15	0.000000
8:38:15	8:38:16	678.000000
8:38:16	8:38:17	0.000000
8:38:17	8:38:18	679.000000
8:38:18	8:38:19	0.000000
8:38:19	8:38:20	679.000000
8:38:20	8:38:21	0.000000
8:38:21	8:38:22	0.000000
8:38:22	8:38:23	0.000000
8:38:23	8:38:24	0.000000
8:38:24	8:38:25	679.000000
8:38:25	8:38:26	0.000000
8:38:26	8:38:27	0.000000
8:38:27	8:38:28	0.000000
8:38:28	8:38:29	680.000000
8:38:29	8:38:30	680.000000
8:38:30	8:38:31	680.000000
8:38:31	8:38:32	0.000000
8:38:32	8:38:33	0.000000
8:38:33	8:38:34	0.000000
8:38:34	8:38:35	679.000000
8:38:35	8:38:36	679.000000
8:38:36	8:38:37	679.000000
8:38:37	8:38:38	0.000000
8:38:38	8:38:39	679.000000
8:38:39	8:38:40	680.000000
8:38:40	8:38:41	680.000000
8:38:41	8:38:42	680.000000
8:38:42	8:38:43	0.000000
8:38:43	8:38:44	680.000000
8:38:44	8:38:45	681.000000
8:38:45	8:38:46	0.000000
8:38:46	8:38:47	0.000000
8:38:47	8:38:48	0.000000
8:38:48	8:38:49	682.000000
8:38:49	8:38:50	682.000000
8:38:50	8:38:51	0.000000
8:38:51	8:38:52	682.000000
8:38:52	8:38:53	681.000000
8:38:53	8:38:54	681.000000
8:38:54	8:38:55	0.000000
8:38:55	8:38:56	680.000000
8:38:56	8:38:57	680.000000
8:38:57	8:38:58	680.000000
8:38:58	8:38:59	0.000000
8:38:59	8:39:0	680.500000
8:39:0	8:39:1	681.000000
8:39:1	8:39:2	0.000000
8:39:2	8:39:3	681.000000
8:39:3	8:39:4	0.000000
8:39:4	8:39:5	683.000000
8:39:5	8:39:6	682.000000
8:39:6	8:39:7	0.000000
8:39:7	8:39:8	682.000000
8:39:8	8:39:9	682.000000
8:39:9	8:39:10	682.000000
8:39:10	8:39:11	0.000000
8:39:11	8:39:12	682.000000
8:39:12	8:39:13	681.000000
8:39:13	8:39:14	0.000000
8:39:14	8:39:15	679.000000
8:39:15	8:39:16	679.000000
8:39:16	8:39:17	0.000000
8:39:17	8:39:18	679.000000
8:39:18	8:39:19	0.000000
8:39:19	8:39:20	0.000000
8:39:20	8:39:21	679.000000
8:39:21	8:39:22	679.000000
8:39:22	8:39:23	0.000000
8:39:23	8:39:24	679.000000
8:39:24	8:39:25	679.000000
8:39:25	8:39:26	679.000000
8:39:26	8:39:27	0.000000
8:39:27	8:39:28	679.000000
8:39:28	8:39:29	0.000000
8:39:29	8:39:30	679.000000
8:39:30	8:39:31	679.000000
8:39:31	8:39:32	0.000000
8:39:32	8:39:33	679.000000
8:39:33	8:39:34	629.000000
8:39:34	8:39:35	0.000000
8:39:35	8:39:36	679.000000
8:39:36	8:39:37	0.000000
8:39:37	8:39:38	679.000000
8:39:38	8:39:39	0.000000
8:39:39	8:39:40	679.000000
8:39:40	8:39:41	679.000000
8:39:41	8:39:42	679.000000
8:39:42	8:39:43	679.000000
8:39:43	8:39:44	679.000000
8:39:44	8:39:45	680.000000
8:39:45	8:39:46	680.000000
8:39:46	8:39:47	680.000000
8:39:47	8:39:48	680.000000
8:39:48	8:39:49	680.000000
8:39:49	8:39:50	680.000000
8:39:50	8:39:51	0.000000
8:39:51	8:39:52	680.000000
8:39:52	8:39:53	680.000000
8:39:53	8:39:54	680.000000
8:39:54	8:39:55	680.000000
8:39:55	8:39:56	680.000000
8:39:56	8:39:57	0.000000
8:39:57	8:39:58	679.000000
8:39:58	8:39:59	680.000000
8:39:59	8:40:0	680.000000
8:40:0	8:40:1	0.000000
8:40:1	8:40:2	679.000000
8:40:2	8:40:3	679.000000
8:40:3	8:40:4	678.000000
8:40:4	8:40:5	680.000000
8:40:5	8:40:6	0.000000
8:40:6	8:40:7	679.000000
8:40:7	8:40:8	673.000000
8:40:8	8:40:9	680.000000
8:40:9	8:40:10	675.000000
8:40:10	8:40:11	659.000000
8:40:11	8:40:12	673.000000
8:40:12	8:40:13	680.000000
8:40:13	8:40:14	680.000000
8:40:14	8:40:15	0.000000
8:40:15	8:40:16	680.000000
8:40:16	8:40:17	628.000000
8:40:17	8:40:18	679.000000
8:40:18	8:40:19	679.000000
8:40:19	8:40:20	679.000000
8:40:20	8:40:21	680.000000
8:40:21	8:40:22	679.000000
8:40:22	8:40:23	680.000000
8:40:23	8:40:24	680.000000
8:40:24	8:40:25	680.000000
8:40:25	8:40:26	0.000000
8:40:26	8:40:27	680.000000
8:40:27	8:40:28	679.000000
8:40:28	8:40:29	679.000000
8:40:29	8:40:30	679.000000
8:40:30	8:40:31	679.000000
8:40:31	8:40:32	0.000000
8:40:32	8:40:33	680.000000
8:40:33	8:40:34	680.000000
8:40:34	8:40:35	0.000000
8:40:35	8:40:36	680.000000
8:40:36	8:40:37	0.000000
8:40:37	8:40:38	679.000000
8:40:38	8:40:39	680.000000
8:40:39	8:40:40	679.000000
8:40:40	8:40:41	681.000000
8:40:41	8:40:42	679.000000
8:40:42	8:40:43	679.000000
8:40:43	8:40:44	680.000000
8:40:44	8:40:45	680.000000
8:40:45	8:40:46	680.000000
8:40:46	8:40:47	0.000000
8:40:47	8:40:48	680.000000
8:40:48	8:40:49	680.000000
8:40:49	8:40:50	679.000000
8:40:50	8:40:51	679.000000
8:40:51	8:40:52	679.000000
8:40:52	8:40:53	679.000000
8:40:53	8:40:54	679.000000
8:40:54	8:40:55	680.000000
8:40:55	8:40:56	680.000000
8:40:56	8:40:57	0.000000
8:40:57	8:40:58	680.000000
8:40:58	8:40:59	680.000000
8:40:59	8:41:0	679.000000
8:41:0	8:41:1	679.000000
8:41:1	8:41:2	679.000000
8:41:2	8:41:3	678.000000
8:41:3	8:41:4	678.000000
8:41:4	8:41:5	679.000000
8:41:5	8:41:6	0.000000
8:41:6	8:41:7	679.000000
8:41:7	8:41:8	679.000000
8:41:8	8:41:9	679.000000
8:41:9	8:41:10	680.000000
8:41:10	8:41:11	681.000000
8:41:11	8:41:12	681.000000
8:41:12	8:41:13	680.000000
8:41:13	8:41:14	0.000000
8:41:14	8:41:15	679.000000
8:41:15	8:41:16	0.000000
8:41:16	8:41:17	680.000000
8:41:17	8:41:18	680.000000
8:41:18	8:41:19	630.000000
8:41:19	8:41:20	680.000000
8:41:20	8:41:21	0.000000
8:41:21	8:41:22	681.000000
8:41:22	8:41:23	681.000000
8:41:23	8:41:24	0.000000
8:41:24	8:41:25	680.000000
8:41:25	8:41:26	677.000000
8:41:26	8:41:27	0.000000
8:41:27	8:41:28	671.000000
8:41:28	8:41:29	671.000000
8:41:29	8:41:30	0.000000
8:41:30	8:41:31	0.000000
8:41:31	8:41:32	670.000000
8:41:32	8:41:33	0.000000
8:41:33	8:41:34	670.000000
8:41:34	8:41:35	0.000000
8:41:35	8:41:36	670.000000
8:41:36	8:41:37	0.000000
8:41:37	8:41:38	670.000000
8:41:38	8:41:39	670.000000
8:41:39	8:41:40	0.000000
8:41:40	8:41:41	670.000000
8:41:41	8:41:42	670.000000
8:41:42	8:41:43	670.000000
8:41:43	8:41:44	670.000000
8:41:44	8:41:45	670.000000
8:41:45	8:41:46	0.000000
8:41:46	8:41:47	0.000000
8:41:47	8:41:48	0.000000
8:41:48	8:41:49	0.000000
8:41:49	8:41:50	670.000000
8:41:50	8:41:51	670.000000
8:41:51	8:41:52	670.000000
8:41:52	8:41:53	0.000000
8:41:53	8:41:54	670.000000
8:41:54	8:41:55	670.000000
8:41:55	8:41:56	0.000000
8:41:56	8:41:57	670.000000
8:41:57	8:41:58	0.000000
8:41:58	8:41:59	0.000000
8:41:59	8:42:0	0.000000
8:42:0	8:42:1	670.000000
8:42:1	8:42:2	670.000000
8:42:2	8:42:3	0.000000
8:42:3	8:42:4	670.000000
8:42:4	8:42:5	670.000000
8:42:5	8:42:6	0.000000
8:42:6	8:42:7	670.000000
8:42:7	8:42:8	0.000000
8:42:8	8:42:9	670.000000
8:42:9	8:42:10	670.000000
8:42:10	8:42:11	0.000000
8:42:11	8:42:12	0.000000
8:42:12	8:42:13	0.000000
8:42:13	8:42:14	670.000000
8:42:14	8:42:15	670.000000
8:42:15	8:42:16	670.000000
8:42:16	8:42:17	0.000000
8:42:17	8:42:18	670.000000
8:42:18	8:42:19	670.000000
8:42:19	8:42:20	670.000000
8:42:20	8:42:21	0.000000
8:42:21	8:42:22	0.000000
8:42:22	8:42:23	0.000000
8:42:23	8:42:24	670.000000
8:42:24	8:42:25	670.000000
8:42:25	8:42:26	670.000000
8:42:26	8:42:27	670.000000
8:42:27	8:42:28	0.000000
8:42:28	8:42:29	670.000000
8:42:29	8:42:30	670.000000
8:42:30	8:42:31	671.000000
8:42:31	8:42:32	0.000000
8:42:32	8:42:33	0.000000
8:42:33	8:42:34	671.000000
8:42:34	8:42:35	671.000000
8:42:35	8:42:36	0.000000
8:42:36	8:42:37	671.000000
8:42:37	8:42:38	670.000000
8:42:38	8:42:39	671.000000
8:42:39	8:42:40	670.000000
8:42:40	8:42:41	670.000000
8:42:41	8:42:42	670.000000
8:42:42	8:42:43	671.000000
8:42:43	8:42:44	670.000000
8:42:44	8:42:45	671.000000
8:42:45	8:42:46	670.000000
8:42:46	8:42:47	671.000000
8:42:47	8:42:48	671.000000
8:42:48	8:42:49	671.000000
8:42:49	8:42:50	671.000000
8:42:50	8:42:51	0.000000
8:42:51	8:42:52	670.000000
8:42:52	8:42:53	0.000000
8:42:53	8:42:54	0.000000
8:42:54	8:42:55	0.000000
8:42:55	8:42:56	0.000000
8:42:56	8:42:57	671.000000
8:42:57	8:42:58	671.000000
8:42:58	8:42:59	670.000000
8:42:59	8:43:0	670.000000
8:43:0	8:43:1	671.000000
8:43:1	8:43:2	670.000000
8:43:2	8:43:3	274.000000
8:43:3	8:43:4	670.000000
8:43:4	8:43:5	670.000000
8:43:5	8:43:6	670.000000
8:43:6	8:43:7	671.000000
8:43:7	8:43:8	670.000000
8:43:8	8:43:9	670.000000
8:43:9	8:43:10	671.000000
8:43:10	8:43:11	671.000000
8:43:11	8:43:12	670.000000
8:43:12	8:43:13	671.000000
8:43:13	8:43:14	671.000000
8:43:14	8:43:15	671.000000
8:43:15	8:43:16	671.000000
8:43:16	8:43:17	671.000000
8:43:17	8:43:18	671.000000
8:43:18	8:43:19	671.000000
8:43:19	8:43:20	671.000000
8:43:20	8:43:21	671.000000
8:43:21	8:43:22	670.000000
8:43:22	8:43:23	671.000000
8:43:23	8:43:24	671.000000
8:43:24	8:43:25	671.000000
8:43:25	8:43:26	671.000000
8:43:26	8:43:27	671.000000
8:43:27	8:43:28	671.000000
8:43:28	8:43:29	671.000000
8:43:29	8:43:30	670.000000
8:43:30	8:43:31	671.000000
8:43:31	8:43:32	670.000000
8:43:32	8:43:33	671.000000
8:43:33	8:43:34	670.000000
8:43:34	8:43:35	671.000000
8:43:35	8:43:36	671.000000
8:43:36	8:43:37	671.000000
8:43:37	8:43:38	670.000000
8:43:38	8:43:39	669.000000
8:43:39	8:43:40	669.000000
8:43:40	8:43:41	670.000000
8:43:41	8:43:42	670.000000
8:43:42	8:43:43	670.000000
8:43:43	8:43:44	671.000000
8:43:44	8:43:45	671.000000
8:43:45	8:43:46	671.000000
8:43:46	8:43:47	0.000000
8:43:47	8:43:48	671.000000
8:43:48	8:43:49	671.000000
8:43:49	8:43:50	671.000000
8:43:50	8:43:51	671.000000
8:43:51	8:43:52	671.000000
8:43:52	8:43:53	671.000000
8:43:53	8:43:54	671.000000
8:43:54	8:43:55	0.000000
8:43:55	8:43:56	671.000000
8:43:56	8:43:57	671.000000
8:43:57	8:43:58	671.000000
8:43:58	8:43:59	671.000000
8:43:59	8:44:0	671.000000
8:44:0	8:44:1	671.000000
8:44:1	8:44:2	671.000000
8:44:2	8:44:3	671.000000
8:44:3	8:44:4	671.000000
8:44:4	8:44:5	671.000000
8:44:5	8:44:6	671.000000
8:44:6	8:44:7	671.000000
8:44:7	8:44:8	671.000000
8:44:8	8:44:9	671.000000
8:44:9	8:44:10	671.000000
8:44:10	8:44:11	671.000000
8:44:11	8:44:12	671.000000
8:44:12	8:44:13	671.000000
8:44:13	8:44:14	671.000000
8:44:14	8:44:15	671.000000
8:44:15	8:44:16	671.000000
8:44:16	8:44:17	671.000000
8:44:17	8:44:18	671.000000
8:44:18	8:44:19	671.000000
8:44:19	8:44:20	671.000000
8:44:20	8:44:21	671.000000
8:44:21	8:44:22	671.000000
8:44:22	8:44:23	671.000000
8:44:23	8:44:24	671.000000
8:44:24	8:44:25	671.000000
8:44:25	8:44:26	671.000000
8:44:26	8:44:27	671.000000
8:44:27	8:44:28	671.000000
8:44:28	8:44:29	671.000000
8:44:29	8:44:30	671.000000
8:44:30	8:44:31	671.000000
8:44:31	8:44:32	671.000000
8:44:32	8:44:33	671.000000
8:44:33	8:44:34	671.000000
8:44:34	8:44:35	671.000000
8:44:35	8:44:36	671.000000
8:44:36	8:44:37	671.000000
8:44:37	8:44:38	671.000000
8:44:38	8:44:39	671.000000
8:44:39	8:44:40	671.000000
8:44:40	8:44:41	671.000000
8:44:41	8:44:42	671.000000
8:44:42	8:44:43	671.000000
8:44:43	8:44:44	671.000000
8:44:44	8:44:45	671.000000
8:44:45	8:44:46	671.000000
8:44:46	8:44:47	671.000000
8:44:47	8:44:48	671.000000
8:44:48	8:44:49	671.000000
8:44:49	8:44:50	671.000000
8:44:50	8:44:51	671.000000
8:44:51	8:44:52	671.000000
8:44:52	8:44:53	671.000000
8:44:53	8:44:54	671.000000
8:44:54	8:44:55	671.000000
8:44:55	8:44:56	671.000000
8:44:56	8:44:57	0.000000
8:44:57	8:44:58	671.000000
8:44:58	8:44:59	671.000000
8:44:59	8:45:0	671.000000
8:45:0	8:45:1	671.000000
8:45:1	8:45:2	671.000000
8:45:2	8:45:3	671.000000
8:45:3	8:45:4	671.000000
8:45:4	8:45:5	671.000000
8:45:5	8:45:6	671.000000
8:45:6	8:45:7	671.000000
8:45:7	8:45:8	671.000000
8:45:8	8:45:9	671.000000
8:45:9	8:45:10	671.000000
8:45:10	8:45:11	671.000000
8:45:11	8:45:12	671.000000
8:45:12	8:45:13	671.000000
8:45:13	8:45:14	671.000000
8:45:14	8:45:15	671.000000
8:45:15	8:45:16	671.000000
8:45:16	8:45:17	671.000000
8:45:17	8:45:18	671.000000
8:45:18	8:45:19	671.000000
8:45:19	8:45:20	671.000000
8:45:20	8:45:21	671.000000
8:45:21	8:45:22	671.000000
8:45:22	8:45:23	671.000000
8:45:23	8:45:24	671.000000
8:45:24	8:45:25	671.000000
8:45:25	8:45:26	671.000000
8:45:26	8:45:27	671.000000
8:45:27	8:45:28	671.000000
8:45:28	8:45:29	671.000000
8:45:29	8:45:30	671.000000
8:45:30	8:45:31	671.000000
8:45:31	8:45:32	671.000000
8:45:32	8:45:33	671.000000
8:45:33	8:45:34	671.000000
8:45:34	8:45:35	671.000000
8:45:35	8:45:36	671.000000
8:45:36	8:45:37	671.000000
8:45:37	8:45:38	671.000000
8:45:38	8:45:39	671.000000
8:45:39	8:45:40	671.000000
8:45:40	8:45:41	671.000000
8:45:41	8:45:42	671.000000
8:45:42	8:45:43	671.000000
8:45:43	8:45:44	671.000000
8:45:44	8:45:45	671.000000
8:45:45	8:45:46	671.000000
8:45:46	8:45:47	671.000000
8:45:47	8:45:48	0.000000
